sentences,business_id,review_id,sentence_id,sentiment
i love that vegan places automatically cater to gluten-free and any other allergies or preferences--without judgement!,VXVrYjLRqNpQY-ogN9ztmQ,SHomCwSfTQa0R0tC9lzPmg,1,
i ordered the classic mac n' cheez bake with rice (gluten free option).,VXVrYjLRqNpQY-ogN9ztmQ,SHomCwSfTQa0R0tC9lzPmg,2,
"i have been allergic to dairy and eggs my entire life, was a vegan for 2 years back and just recently began being vegan again.",VXVrYjLRqNpQY-ogN9ztmQ,pftalg5KVZuY9eqqjQRV-w,36,
it was white bread but it almost tasted like a udi gluten-free white bread.,4cCMzZdf2RDDzcPMkRHWcQ,r4legl1B6B-26VIyQKWgtQ,59,
"since i am allergic to pork, i am only going by what others in our group stated about the bacon.",4cCMzZdf2RDDzcPMkRHWcQ,wiImzo7D7PEzvZnDsIH2_g,13,
"i went with the stuffed french toast (stuffed with strawberries and cream cheese), my fiancé had pancakes and we got gluten free pancakes for our daughter.",4cCMzZdf2RDDzcPMkRHWcQ,6zwLxDDkde1QXGbe8Svz8A,5,
i love that they have gluten free options!,4cCMzZdf2RDDzcPMkRHWcQ,6zwLxDDkde1QXGbe8Svz8A,6,
gluten and dairy free friendly.,4cCMzZdf2RDDzcPMkRHWcQ,SV4jKqeBuZ4kV1m4XmoWtg,0,
"they even offer gluten free wraps, pancakes, and sandwiches.",4cCMzZdf2RDDzcPMkRHWcQ,SV4jKqeBuZ4kV1m4XmoWtg,1,
"while i normally dine with a group of associates, today i wasn't dressed up and went alone to a) see if they had gluten-free options, and b) to use a birthday burger coupon (for a 1/3 lb burger or entree of equal or lesser value).",hI_WID6sP7EOgPeFFJPPwQ,G6muIufvUTICruIyCcl4yg,1,
"i asked the employee (mike schultz ; he deserves kudos) if they had a gluten-free menu, or an allergens chart.",hI_WID6sP7EOgPeFFJPPwQ,G6muIufvUTICruIyCcl4yg,2,
"not wanting to hold up the line, i offered to pay the difference but that of course my priority was to not get gluten.",hI_WID6sP7EOgPeFFJPPwQ,G6muIufvUTICruIyCcl4yg,7,
he also made an effort to accommodate vegans and gluten free.,zaSM6uihMgY_Fl4U1f3Oew,Nki7d2fblMmXaSOL8c34fg,1,
"the baked goods are yummy, but would love to see some gluten-free options in the future.",zaSM6uihMgY_Fl4U1f3Oew,X9p2zIZkLEx7U0HsIeXbiw,5,
"pandora is streamed generally, but it is a good environment, and they have gluten free cookies and bars to nom on for my fellow gluten-free people.",zaSM6uihMgY_Fl4U1f3Oew,PxwkOBqIpgldRKUQrjuJ2g,2,
did i mention they also have gluten free items?,zaSM6uihMgY_Fl4U1f3Oew,SgaaNChTzUi0L8bVlsYWcw,10,
"as someone on a gluten-free diet, i was very excited to hear that streets of new york is offering gluten-free pizza crust.",iEEiRQjRct417O--f6QqZg,qwbdR68QF4FcvxuoX-BWpQ,0,
"the gluten free pizza was upwards of $12 before toppings, and each additional topping was a ridiculous $2+.",iEEiRQjRct417O--f6QqZg,qwbdR68QF4FcvxuoX-BWpQ,2,
the best gluten free pizza i have ever had.,iEEiRQjRct417O--f6QqZg,I7KO_rYwssv_PqOW558ljQ,0,
"as a tip for those with dietary restrictions allergies etc, be sure to ask about all the ingredients in the dishes as the menu does not explain the ingredients in detail.",9_CGhHMz8698M9-PkVf0CQ,PhDNdzoTXprjM8drFdryzQ,2,
i am vegan and gluten free and this place is the bomb!!!!,xGv3zpEr_yH7H_sCfEyzaQ,78tYorlKWF3g_SgMlQWQlQ,3,
good gluten free options.,xGv3zpEr_yH7H_sCfEyzaQ,NbKEmADc0QToBckxQKcVdQ,2,
"- the smoked salmon appetizer (which the kitchen was so kind and accommodating in preparing in a gluten-free form for me): a generous portion of fresh smoked salmon over creamy potato pancakes with onions, capers, and a rich, buttery white sauce.",9IJ-TE4HEcAJQkUtc1A_Vw,n2jeJb5qDP3iSx8mJH_epA,4,
our server also noted my gluten sensitivity and provided information on the various dishes and brought tamari for use with my sushi before i could even think to ask.,9IJ-TE4HEcAJQkUtc1A_Vw,n2jeJb5qDP3iSx8mJH_epA,8,
"they even carry pain killer, allergy medicine and condoms.",oVAySgyWYzzmvJpTJ8PO5Q,QmQdXKUmMUReGHUg4LR86A,8,
we had a person in our party who has celiac disease (can't have cross contamination of gluten) and when i spoke to chris (the manager) he assured us he would personally oversee the meal to make sure he ate safely.,4bkqWJoUWpVGW7yesCeSjA,mBB5YKrBN4f2lOvbtxNdzg,1,
i read that blue 32 has a gluten free menu so we decided to give it a shot.,4bkqWJoUWpVGW7yesCeSjA,EAjYmnvyj6cby5g1_m5rdg,2,
"not only do they have a separate gluten-free menu, but the waiter was patient in discussing what my daughter could eat from it (she can't do dairy, onions or garlic either...).",4bkqWJoUWpVGW7yesCeSjA,EAjYmnvyj6cby5g1_m5rdg,3,
my friend has a severe allergy to mushrooms so we asked the waiter to be accommodating and ensure nothing touches her food.,Op2IR4FffXZ5KXYFnDL2yA,RYQ1SVtrkmbi8SZITWKyig,1,
they had horrible service and a horrible attitude toward allergies.,Op2IR4FffXZ5KXYFnDL2yA,RYQ1SVtrkmbi8SZITWKyig,5,
i was so impressed with their gluten free pasta dish.,F73T-N5lRNL2Gcpg0Q4KKw,32xRUWkTqkXJdexwDwstYg,2,
"it was made without dairy, eggs & gluten free.",Qb4sJ4ssSX1clY2wEAOmsA,MEWVZ3XQ2emR8a20SosEvA,9,
my girlfriend and i went there because they have gluten free crust!,CrIWqmuO2uQWwl3z11K_BA,CBPmMsBx2aWGNPKfD4qZXA,0,
"however, if you have celiac (like my girlfriend), or are sensitive to gluten then this place is not what you've been searching for in champaign.",CrIWqmuO2uQWwl3z11K_BA,CBPmMsBx2aWGNPKfD4qZXA,3,
my girlfriend was willing to risk having her pizza in the ashes of wheat flour (she wasn't fooled by the waiter saying gluten burns up in the oven).,CrIWqmuO2uQWwl3z11K_BA,CBPmMsBx2aWGNPKfD4qZXA,6,
"it's fine if they can't service celiac customers, we get that.",CrIWqmuO2uQWwl3z11K_BA,CBPmMsBx2aWGNPKfD4qZXA,9,
"i can't say for the regular pizzas, but the non-gluten free gluten free pizza was good. :)",CrIWqmuO2uQWwl3z11K_BA,CBPmMsBx2aWGNPKfD4qZXA,13,
i was really surprised when i ordered their gluten-free crust how delicious it was.,CrIWqmuO2uQWwl3z11K_BA,snZiurp9Zc9sipOSFNaElw,3,
it definitely is the closest to actual gluten-y pizza crust that i've ever found.,CrIWqmuO2uQWwl3z11K_BA,snZiurp9Zc9sipOSFNaElw,4,
the gluten free bread is good too.,Pm6LSrQySKyLS5b_a6CGSA,21CYq8VDJ1O18laeiNiovg,2,
i would not recommend coming here we requested no peanuts due to not allergy.,ZCXjNG1EBFiKKMtR9DOTGg,0PjYwUvxqrWTzwWceVl4VA,1,
smoothies are made in different containers for allergies.,Q1GhjqlLENaT383k9Ex5wg,vQp4Hi46F7KPJ21COVLtmw,1,
they use the same tongs for doughnuts so more allergy risk.,Q1GhjqlLENaT383k9Ex5wg,vQp4Hi46F7KPJ21COVLtmw,3,
"i have a few serious allergies (as in i carry an epi-pen), and unfortunately i am a young adult in a time where it is very trendy to diet and restrict food groups.",P9KhwXBuHkJEif6TTJsGuQ,8kbXB9mTrt42OTR9qQGWHA,2,
"when i order, i always explain to the person taking my order that i have had nékter many times before but if it isn't an issue for them, i need their gloves changed, clean utensils and blenders used, and no banana, gluten, etc.",P9KhwXBuHkJEif6TTJsGuQ,8kbXB9mTrt42OTR9qQGWHA,3,
"they would've gotten 5-stars, but because they gave me the regular pizza crust when i asked for the gluten free crust, and i didn't notice until i already consumed a bite, that's a big red flag for me.",gHoP4eJimaMltfUlp6EP4Q,d6bNs51ApQPdPeI-7owB0g,0,
i asked for gluten free crust.,gHoP4eJimaMltfUlp6EP4Q,d6bNs51ApQPdPeI-7owB0g,2,
"i'm not allergic, i'm intolerant...my stomach feels sick later, but i can still breathe and don't need an er.",gHoP4eJimaMltfUlp6EP4Q,d6bNs51ApQPdPeI-7owB0g,8,
"they remade my pizza, with a gluten free crust, and they didn't charge me for it without me asking for them to take it off!",gHoP4eJimaMltfUlp6EP4Q,d6bNs51ApQPdPeI-7owB0g,14,
"i'm glad this happened to me and not someone who is deathly allergic to wheat, because that would've been a horrible experience for everyone involved.",gHoP4eJimaMltfUlp6EP4Q,d6bNs51ApQPdPeI-7owB0g,16,
note to allergy sufferers: make sure you double check your order once you receive it and ask to speak with a manager.,gHoP4eJimaMltfUlp6EP4Q,d6bNs51ApQPdPeI-7owB0g,18,
sammy's gives you some healthy options for the crust you can either get wheat crust for a dollar more or gluten free for i think $3.00 dollars more.,gHoP4eJimaMltfUlp6EP4Q,vqjR-SpAZ4iKqFSu1CwjVg,4,
i opted for the wheat crust because i'm not sure what health benefits gluten free would have on me.,gHoP4eJimaMltfUlp6EP4Q,vqjR-SpAZ4iKqFSu1CwjVg,5,
"the have an assortment of vegan, vegetarian, and gluten-free goodies.",gHoP4eJimaMltfUlp6EP4Q,F2TqQ3vAoxhExS31kksmkw,21,
"menu is fairly diverse with vegan, vegetarian, and gluten-free options indicated with symbols.",gHoP4eJimaMltfUlp6EP4Q,95raON9Chd1L4bUPnWiOHw,3,
really like the gluten offerings at this restaurant.,gHoP4eJimaMltfUlp6EP4Q,dV74vOZG4e6svv_Y9d6_Ig,0,
"the pizzas taste fantastic, and some friends even get gluten free crusts for theirs as well because it tastes so good.",gHoP4eJimaMltfUlp6EP4Q,dV74vOZG4e6svv_Y9d6_Ig,1,
"so, it was quiet, until the large family who kept asking for ""gluten-free"" this & that arrived (oh, i'm sure that their server was annoyed.",gHoP4eJimaMltfUlp6EP4Q,d8iQQqjR8GcBNMRG2jRXNw,3,
the gluten free crust was the best my partner said he's ever had.,gHoP4eJimaMltfUlp6EP4Q,yi8DTw232FKNz6Cba5SHaQ,5,
one in our party is gluten free and her pizza was fantastic (mushroom and truffle oil).,gHoP4eJimaMltfUlp6EP4Q,MlVdGQh8pxjvQuyxEWxQ3A,1,
the chicken wraps are gluten free which is great.,gHoP4eJimaMltfUlp6EP4Q,mbQ1gMVR9BxzFMSquiE-6Q,3,
i love that they have a gluten-free menu as well.,gHoP4eJimaMltfUlp6EP4Q,yP1oD5nCm6vMY5-IaDBoGQ,1,
and they even have gluten-free beer!,gHoP4eJimaMltfUlp6EP4Q,yP1oD5nCm6vMY5-IaDBoGQ,4,
i have a shellfish allergy so i wanted to ask questions.,QNiMs-AacTuOJwQAjmkrVA,Xu9YrYQLokNw_d5kWR9Rhg,2,
"side note, anyone with peanut allergies may want to be mindful that this comes on the board.",yIxP32hWfZm5gyYUUh2WBA,UpMMO2Ro1ROYwOX4rJBthQ,15,
my partner had scallops which came highly recommended - i couldn't sample because sadly i am allergic but he seemed to enjoy his dinner.,yIxP32hWfZm5gyYUUh2WBA,l5nyK85KFAvEdGaj07QNog,6,
"1, im allergic to tomato and i made sure the guy knew no tomato on my burger, it took about 15-20min to get my burger and dude comes up and tells me "" heres your burger with no tomato"" it had a freaking tomato and i told him, its right there.",lKvNwcSr8l2iGigLonP-jw,uyIe_G6zpMskBa6pw4SzQg,3,
gluten free or not the food is great.,Q9is4jcGh5FT_1sAKilu6g,8SFWfJsnNXRk2SVtZfh5Iw,0,
"i was looking for gluten-free options thinking i would pick up a small pastry, but ended up eating the french toast on the breakfast menu.",Q9is4jcGh5FT_1sAKilu6g,XsfFyfZDOuIOHyXpiI7frg,1,
we are visiting here on vacation and since our whole family eats gluten free were happy to stumble on to jewels.,Q9is4jcGh5FT_1sAKilu6g,qU-Zux3sj041XFXjCL1F1A,0,
"i kept asking, are those donuts gluten-free?",Q9is4jcGh5FT_1sAKilu6g,Mgc4UT2hxFDUJk0CzstM5g,1,
are these cookies gluten-free?,Q9is4jcGh5FT_1sAKilu6g,Mgc4UT2hxFDUJk0CzstM5g,2,
to a girl who needs to avoid gluten due to a thyroid condition - jewel's is a dream!,Q9is4jcGh5FT_1sAKilu6g,Mgc4UT2hxFDUJk0CzstM5g,4,
"i've tried their donuts and while the texture isn't exactly like a gluten-filled donut, i'll take it!!",Q9is4jcGh5FT_1sAKilu6g,Mgc4UT2hxFDUJk0CzstM5g,8,
it's so tough to find a tasty and allergy friendly brunch place but we finally did!,Q9is4jcGh5FT_1sAKilu6g,C_CU0I5nrOHSgr4dKnrRKw,1,
"and when you visit a restaurant with people without allergy/food restrictions, they don't usually find anything tasty.",Q9is4jcGh5FT_1sAKilu6g,C_CU0I5nrOHSgr4dKnrRKw,3,
"everything is gluten-free (and absolutely delicious), the atmosphere is relaxed, friendly, and charming, and the staff were so accommodating and patient with us as we took our sweet time ordering from the lengthy menu.",Q9is4jcGh5FT_1sAKilu6g,9K40DdT_RWajJy3bFIkpIA,1,
this place is a must try whether or not you're gluten-free.,Q9is4jcGh5FT_1sAKilu6g,9K40DdT_RWajJy3bFIkpIA,2,
as a celiac this place is such an amazing find.,Q9is4jcGh5FT_1sAKilu6g,A8nTbZu8X4zxve-km3o0ag,1,
my sister who is not a celiac got the nashville hot chicken and she said it was amazing.,Q9is4jcGh5FT_1sAKilu6g,A8nTbZu8X4zxve-km3o0ag,6,
i was diagnosed with celiac disease 25 years ago and it's been amazing to watch it transform over the years.,Q9is4jcGh5FT_1sAKilu6g,eFHs6GcdLMrodprzM7tn1w,2,
"delicious food, all gluten free, and the desserts look awesome.",Q9is4jcGh5FT_1sAKilu6g,eFHs6GcdLMrodprzM7tn1w,4,
"my celiac hubby was thrilled to be able to have chicken & waffles for the first time in ages, and the pure joy on his face was worth the trip, but i was less thrilled with the service.",Q9is4jcGh5FT_1sAKilu6g,g1uZZQUiUkN7og08QKtr1w,2,
i can't believe that was a gluten free waffle because it tasted sooo good and it was so fluffy and really soaked up the syrup.,Q9is4jcGh5FT_1sAKilu6g,GK1KcXA55FXWpm0EnHjH5Q,9,
it's difficult to trust most places aren't contaminating the food accidentally or carelessly with gluten so i really love that i don't have to worry here.,Q9is4jcGh5FT_1sAKilu6g,wl8k73tDmw5W55wXmFkhFQ,1,
"i can't believe i actually found someplace to eat that is gluten free, that is as good as jewel's!",Q9is4jcGh5FT_1sAKilu6g,U37Ny9A2YsVVeQyRXMh9vA,1,
i can appreciate a restaurant that offers a full gluten free menu!,Q9is4jcGh5FT_1sAKilu6g,Ufl3OGJ1IdZ1SkNtiVp7bw,0,
"overall, i like the restaurant and i love eating gluten free (when i can) so this place definitely allows me to do just that!",Q9is4jcGh5FT_1sAKilu6g,Ufl3OGJ1IdZ1SkNtiVp7bw,8,
i had read about this all gluten free restaurant and was not disappointed.,Q9is4jcGh5FT_1sAKilu6g,WE28hHkk1TDhxa-NznXLOQ,0,
"not only do they have lots of gluten-free and vegan options, but they're actually delicious.",Q9is4jcGh5FT_1sAKilu6g,VkYchJ6mWrJmgOG6PteJcg,1,
i'm not sure if the food is not 100% gluten free or just plain dirty but i get sick every time i eat here  i've seen cakes in the case for over a week.,Q9is4jcGh5FT_1sAKilu6g,Yub7N4BkyiID0OFyNMx-Fg,0,
i have a gluten and yeast allergy and thought i was doomed to try to create my own yummy baked goods... enter jewel's!!,Q9is4jcGh5FT_1sAKilu6g,4kho0b_ddzSAE8vZGJSapg,2,
i took my daughter who has celiac's disease to jewel's.,Q9is4jcGh5FT_1sAKilu6g,aZHGp_AF7KRezT-E9j5Kgg,0,
super awesome spot- especially with everything on the menu being gluten free.,Q9is4jcGh5FT_1sAKilu6g,IsKYYWQLGs8Y5uCnB8J0Og,0,
it was my younger brother's birthday and he has recently been put on a gluten free diet and it hasn't been the easiest transition.,Q9is4jcGh5FT_1sAKilu6g,IsKYYWQLGs8Y5uCnB8J0Og,1,
"the pancakes and waffles had the perfect consistency unlike a lot of other ""gluten free options"" we've had, and the chicken was perfectly breaded.",Q9is4jcGh5FT_1sAKilu6g,IsKYYWQLGs8Y5uCnB8J0Og,4,
i love that this is a dedicated gluten free restaurant and i don't have to worry about getting sick when ordering.,Q9is4jcGh5FT_1sAKilu6g,T9_GSU1y9o0cdgTPtLd23A,0,
"the biscuits were very good as well, couldn't believe everything was gluten-free.",Q9is4jcGh5FT_1sAKilu6g,EFSLAt8e1jSr5l07sVGySg,3,
"i have been gluten free for about 5 years now and i haven't had a birthday cake in as long, so this year i decided we were definitely getting a cake!",Q9is4jcGh5FT_1sAKilu6g,cERWzt_uHwsdGJ01qxM9Ug,1,
everyone loved it and no one could believe it was gluten free.,Q9is4jcGh5FT_1sAKilu6g,cERWzt_uHwsdGJ01qxM9Ug,3,
you must not have celiac!),Q9is4jcGh5FT_1sAKilu6g,-z6ENXRGk7kuKtRzu-ip1Q,6,
"my gluten eaters also like the food, so that's saying something!",Q9is4jcGh5FT_1sAKilu6g,-z6ENXRGk7kuKtRzu-ip1Q,7,
the gluten free blueberry scone and pumpkin bread are delicious.,Q9is4jcGh5FT_1sAKilu6g,DmITe11z2g-9VGnhPYSQAw,1,
"i bought them for a work meeting and forgot to tell everyone they were gluten free, everyone was so surprised to find out!",Q9is4jcGh5FT_1sAKilu6g,GaLnCIxZXdP7tkkQcTrE3Q,2,
"that being said, they don't list ingredients very thoroughly on their menu, which is surprising for a supposedly allergy friendly restaurant.",Q9is4jcGh5FT_1sAKilu6g,XGsfKw4g3m-4QQg1ipA7Ww,1,
"great breakfast, but the star attraction are the amazing gluten free baked goods.",Q9is4jcGh5FT_1sAKilu6g,o60TOsubGBc1MHpj-cJ8Kw,0,
just discovered this place a couple weeks back and it's a little piece of gluten-free heaven for me.,Q9is4jcGh5FT_1sAKilu6g,MvOgtKAGw28A2Vg1m13Byw,0,
i was diagnosed with celiac about six months ago and have been struggling to find food that tastes like food.,Q9is4jcGh5FT_1sAKilu6g,MvOgtKAGw28A2Vg1m13Byw,1,
gluten free at their finest!!,Q9is4jcGh5FT_1sAKilu6g,i3tMrqciT4Ad9HIbtpF0lg,0,
a happy happy gluten-free breakfast birthday to me!,Q9is4jcGh5FT_1sAKilu6g,i3tMrqciT4Ad9HIbtpF0lg,16,
the chicken and waffles was absolutely delicious and the loaf of gluten free bread i took home was the best i have tasted since i started eating gluten free 8 months ago.,Q9is4jcGh5FT_1sAKilu6g,UoBdCiFhychBEqPMmP3N4Q,3,
the array of gluten free treats is overwhelming but such a welcome adventure!,Q9is4jcGh5FT_1sAKilu6g,GWgQAWFNUQNykYF4uT9q-g,1,
their pastries have not dissociated me from being gluten intolerant and proud yet!,Q9is4jcGh5FT_1sAKilu6g,GWgQAWFNUQNykYF4uT9q-g,12,
i'm excited that a gluten free restaurant/bakery is in my neighborhood and has easy parking.,Q9is4jcGh5FT_1sAKilu6g,6qAVH-hC_ELU8A_LqELPRA,0,
also it came on gluten free bread.,Q9is4jcGh5FT_1sAKilu6g,dLm-h16FuUS7GXm1J-d1pw,4,
did i mention this bakery is gluten free and organic.,Q9is4jcGh5FT_1sAKilu6g,dLm-h16FuUS7GXm1J-d1pw,5,
you wouldn't even know jewel's divine desserts are gluten-free.,Q9is4jcGh5FT_1sAKilu6g,eWzOxTr7sjmQoahyJKAffw,1,
"100% gluten free menu, yet from the look and taste of everything, you would never guess.",Q9is4jcGh5FT_1sAKilu6g,BXYw7Dbrb27ijKTvSjFflA,1,
love this place!gluten free food here is amazing from the shrimp taco to the chicken & waffles.,Q9is4jcGh5FT_1sAKilu6g,z-nBLscZ4ZCMIYPVTXtrBA,0,
"nothing is quality about their food, they are just gluten free.",Q9is4jcGh5FT_1sAKilu6g,Lmudvdr890mAB-nN1igmpA,1,
